event_id,menu_hint,event_name,event_dt,selection_id,selection_name,win_lose,bsp,ppwap,morningwap,ppmax,ppmin,ipmax,ipmin,morningtradedvol,pptradedvol,iptradedvol
245586726,Pinjarra (AUS) 14th Jul,R8 2185m Pace M,14-07-2025 09:16,69366020,2. Lenora Jane,0,20.00000000,21.7530,15.5745,24.00,18.50,1.00,1001.00,717.90,473.01,119.53
245555180,Scone (AUS) 14th Jul,R8 1000m Hcap,14-07-2025 07:40,64575010,6. Jo Jo Sun,0,30.00000000,17.5150,15.3369,30.00,24.00,1.00,1001.00,1145.89,954.62,191.27
245555160,Scone (AUS) 14th Jul,R4 1600m Hcap,14-07-2025 05:10,58635431,1. Big Short,0,5.13802669,6.3262,4.2474,7.80,5.90,1.00,1001.00,3675.92,1734.37,822.32
245586656,Globe Derby (AUS) 14th Jul,R3 2230m Trot S,14-07-2025 05:38,65574271,6. Sammy Barbaro,0,15.50000000,16.7267,11.6396,22.00,12.00,1.00,1001.00,777.44,497.15,132.18
245584582,Menangle (AUS) 14th Jul,R1 2300m Trot M,14-07-2025 04:15,39307934,5. Phoebe Majestic,0,111.63553852,79.7222,50.6288,80.00,75.00,1.00,1001.00,35.03,10.82,7.38
245584630,Hamilton (AUS) 14th Jul,R3 1660m Pace M,14-07-2025 05:17,85815274,6. Livermere,0,7.00000000,5.6964,5.3403,7.80,7.20,1.00,1001.00,1776.66,1465.53,311.13
245586660,Globe Derby (AUS) 14th Jul,R5 1800m Pace M,14-07-2025 06:48,13309959,4. Giant Jackson,0,148.26907187,201.9992,80.5294,250.00,210.00,270.00,270.00,58.59,14.03,21.30
245586716,Pinjarra (AUS) 14th Jul,R3 2185m Trot M,14-07-2025 06:20,12396553,10. Dark Secret,0,18.87283192,20.5273,16.1640,36.00,17.50,1.00,1001.00,524.61,377.48,72.49
245556140,Mount Isa (AUS) 14th Jul,R3 1450m Hcap,14-07-2025 04:55,61104735,7. Mister Moderation,0,20.00000000,20.8226,13.4155,23.00,18.00,13.00,13.00,2974.96,1671.02,787.04
245584652,Redcliffe (AUS) 14th Jul,R7 1780m Pace M,14-07-2025 12:05,18528276,2. Mustang Dude,0,440.00000000,285.7734,324.6753,460.00,220.00,1.00,1001.00,16.34,37.57,6.42
245555175,Scone (AUS) 14th Jul,R7 1200m CL1,14-07-2025 07:05,56904727,8. Hoo Haa,0,17.07716089,11.5022,10.4264,22.00,16.50,1.00,1001.00,1066.31,842.66,223.65
245555150,Scone (AUS) 14th Jul,R2 1200m Mdn,14-07-2025 03:55,85813736,9. Lika Remi,0,190.60633067,135.4353,41.6041,210.00,95.00,1.00,1001.00,308.52,91.12,102.62
245584646,Redcliffe (AUS) 14th Jul,R4 1780m Pace M,14-07-2025 10:41,22650429,1. Caribbean Rocket,0,50.00000000,26.3257,21.9502,100.00,60.00,1.00,1001.00,229.95,170.71,59.24
245555170,Scone (AUS) 14th Jul,R6 1200m Hcap,14-07-2025 06:25,69389785,3. Grins,0,18.36354647,12.4278,10.7827,20.00,12.00,1.00,1001.00,1505.20,1219.17,286.03
245584652,Redcliffe (AUS) 14th Jul,R7 1780m Pace M,14-07-2025 12:05,46291146,1. Three Chord Riff,0,8.66390098,6.0943,5.9799,7.00,5.80,1.00,1001.00,668.04,2549.69,245.89
245584650,Redcliffe (AUS) 14th Jul,R6 1780m Pace M,14-07-2025 11:37,76454133,3. Eliarn,0,18.75259530,12.2160,10.5163,24.00,19.00,1.00,1001.00,1502.74,1226.58,276.16
245584603,Menangle (AUS) 14th Jul,R8 1609m Pace M,14-07-2025 08:25,5233330,2. Lochiel,0,100.00000000,90.1881,73.6418,130.00,60.00,1.00,1001.00,254.83,199.78,29.12
245584582,Menangle (AUS) 14th Jul,R1 2300m Trot M,14-07-2025 04:15,85827728,2. Donnie Gal,0,77.10776076,57.2240,31.1757,1.00,1001.00,44.00,44.00,68.87,22.23,26.60
245556160,Mount Isa (AUS) 14th Jul,R7 1000m CL3,14-07-2025 07:20,82117749,1. Dance Wizzard,0,3.97481050,3.3418,3.1746,4.20,3.70,1.00,1001.00,8094.71,6764.71,1330.00
245584642,Redcliffe (AUS) 14th Jul,R2 1780m Pace M,14-07-2025 09:38,27616785,8. Doolittle Doozzie,0,12.48309722,10.5793,8.0909,10.50,10.00,4.20,4.20,1149.64,691.65,246.87
245586716,Pinjarra (AUS) 14th Jul,R3 2185m Trot M,14-07-2025 06:20,47281816,3. Elish Star,0,12.00000000,13.5837,10.2437,14.50,12.00,1.00,1001.00,889.47,611.02,154.87
245584585,Menangle (AUS) 14th Jul,R2 1609m Trot M,14-07-2025 04:50,60452394,1. Ewing,0,15.50000000,13.4612,9.8360,14.50,14.50,1.00,1001.00,749.21,462.44,154.11
245586716,Pinjarra (AUS) 14th Jul,R3 2185m Trot M,14-07-2025 06:20,13354312,7. Posseidon,0,63.47054163,73.7021,18.0425,95.00,95.00,1.00,1001.00,249.98,39.06,58.39
245556140,Mount Isa (AUS) 14th Jul,R3 1450m Hcap,14-07-2025 04:55,56089703,2. Declassify,0,28.67387673,29.9277,13.4690,36.00,26.00,1.00,1001.00,1424.35,585.22,280.68
245555145,Scone (AUS) 14th Jul,R1 1000m Mdn,14-07-2025 03:20,85180904,10. Vincetio,0,5.20000000,5.3723,4.9213,9.60,4.90,1.00,1001.00,7651.47,6620.87,1030.60
245586660,Globe Derby (AUS) 14th Jul,R5 1800m Pace M,14-07-2025 06:48,46676024,2. Aces Shadow,0,2.79177078,2.5736,1.8300,2.74,2.74,2.66,2.66,4299.21,1466.25,1021.20
245556150,Mount Isa (AUS) 14th Jul,R5 1200m Hcap,14-07-2025 06:10,25792849,2. The Tyler,0,27.00000000,31.5351,22.5130,36.00,26.00,1.00,1001.00,1117.93,772.49,129.89
245586720,Pinjarra (AUS) 14th Jul,R5 2185m Pace M,14-07-2025 07:33,20259570,5. Elephant Rock,0,664.47265194,464.9838,168.2871,450.00,430.00,1.00,1001.00,14.21,3.84,5.07
245584632,Hamilton (AUS) 14th Jul,R4 1660m Pace M,14-07-2025 05:53,72240176,6. We Favour Rosie,0,44.79584960,53.8918,20.1902,120.00,44.00,1.00,1001.00,362.88,117.20,133.61
245584585,Menangle (AUS) 14th Jul,R2 1609m Trot M,14-07-2025 04:50,73793797,10. Hes A Hammer,0,8.00000000,7.2032,5.2040,1.00,1001.00,1.00,1001.00,567.64,268.98,128.25
245584644,Redcliffe (AUS) 14th Jul,R3 1780m Pace M,14-07-2025 10:10,43167368,8. Write About Angus,0,50.75124766,67.0868,40.0099,130.00,55.00,1.00,1001.00,196.61,102.17,42.08
245584636,Hamilton (AUS) 14th Jul,R6 1660m Pace M,14-07-2025 07:08,61932521,7. Doctor Go Joh,0,58.53568206,56.1153,16.3620,60.00,55.00,11.50,11.50,366.65,65.31,193.96
245586728,Pinjarra (AUS) 14th Jul,R9 1177m Pace M,14-07-2025 09:51,58543787,9. Straylya,0,11.35941068,11.9609,9.1041,14.00,10.00,1.00,1001.00,620.30,404.18,93.28
245555155,Scone (AUS) 14th Jul,R3 1400m Mdn,14-07-2025 04:35,77081966,12. Real Housewives,0,10.18185000,11.4979,9.6897,13.09,9.12,12.50,12.50,3351.89,2675.51,275.87
245586670,Globe Derby (AUS) 14th Jul,R10 2230m Trot M,14-07-2025 09:26,50836142,8. Muscle Miss,0,6.64003749,7.0556,4.6680,7.60,7.60,8.00,8.00,1866.26,865.96,794.27
245586720,Pinjarra (AUS) 14th Jul,R5 2185m Pace M,14-07-2025 07:33,45169782,3. Jingling Jewels,0,180.00000000,158.2331,89.9769,170.00,140.00,1.00,1001.00,50.78,28.25,10.91
245586718,Pinjarra (AUS) 14th Jul,R4 2185m Pace M,14-07-2025 06:55,85602501,6. Azione,0,55.00000000,80.8895,51.4583,130.00,65.00,1.00,1001.00,188.39,114.08,36.99
245584644,Redcliffe (AUS) 14th Jul,R3 1780m Pace M,14-07-2025 10:10,36955482,4. Vermont,0,33.11796352,36.9292,28.0097,48.00,32.00,1.00,1001.00,285.92,178.34,47.15
245556145,Mount Isa (AUS) 14th Jul,R4 1000m Hcap,14-07-2025 05:35,31994394,4. Viburnum,0,6.60000000,6.4075,4.2234,6.80,6.00,1.00,1001.00,6031.21,3208.32,1521.50
245555180,Scone (AUS) 14th Jul,R8 1000m Hcap,14-07-2025 07:40,85813749,13. Desert Cougar,0,31.92596257,22.6221,19.1708,70.00,27.00,27.00,27.00,1198.25,929.71,268.54
245586666,Globe Derby (AUS) 14th Jul,R8 2230m Pace M,14-07-2025 08:32,40031622,2. Whata Optimist,0,3.78449702,3.6265,3.7945,3.70,3.45,100.00,100.00,1857.00,1415.35,223.66
245525886,Pakenham (AUS) 14th Jul,R4 1600m Mdn,14-07-2025 05:30,85320214,1. Alpine Jack,0,606.32765426,325.1947,137.4773,590.00,95.00,900.00,900.00,107.91,43.13,27.82
245556140,Mount Isa (AUS) 14th Jul,R3 1450m Hcap,14-07-2025 04:55,5456099,5. Benevento,1,1.85069309,1.9101,1.4780,2.86,1.86,1.81,1.02,37787.97,16451.83,8340.08
245555150,Scone (AUS) 14th Jul,R2 1200m Mdn,14-07-2025 03:55,85813737,10. Thors Lightning,0,11.50000000,12.3317,9.9903,14.50,11.00,1.00,1001.00,2732.16,2081.97,294.32
245584638,Hamilton (AUS) 14th Jul,R7 2160m Pace M,14-07-2025 07:47,85060598,1. Jilliby Moon,0,8.01099334,7.1701,6.5850,8.20,7.40,5.50,5.50,1244.40,874.12,370.28
245556150,Mount Isa (AUS) 14th Jul,R5 1200m Hcap,14-07-2025 06:10,51808254,10. Snipillicious,0,34.99088729,38.3497,21.8378,48.00,29.00,1.00,1001.00,892.14,434.16,166.67
245525902,Pakenham (AUS) 14th Jul,R6 1600m Hcap,14-07-2025 06:30,81747456,5. Vino Grande,0,8.20000000,7.3465,6.3749,8.00,6.80,1.00,1001.00,5838.02,4704.79,432.74
245525894,Pakenham (AUS) 14th Jul,R5 1600m Hcap,14-07-2025 06:00,85854859,13. Top Arctic,0,12.78547987,12.7944,8.3453,14.50,11.00,1.00,1001.00,4431.70,2563.60,650.82
245584603,Menangle (AUS) 14th Jul,R8 1609m Pace M,14-07-2025 08:25,42146950,10. Whiskey Cavalier,0,32.13950326,37.3260,11.0996,46.00,28.00,1.00,1001.00,599.34,83.20,219.15
245556145,Mount Isa (AUS) 14th Jul,R4 1000m Hcap,14-07-2025 05:35,28334898,5. Theresabearinthere,0,11.55929653,12.4261,7.1938,15.00,8.80,1.00,1001.00,3425.14,1556.10,621.99
245584634,Hamilton (AUS) 14th Jul,R5 2160m Pace M,14-07-2025 06:33,85815277,9. All Blazing Guns,0,12.51032958,12.8572,6.4229,1.00,1001.00,1.00,1001.00,629.10,146.22,333.96
245556160,Mount Isa (AUS) 14th Jul,R7 1000m CL3,14-07-2025 07:20,41408702,3. Zavaboom,1,4.55473969,4.3461,3.6385,6.40,4.50,2.80,2.80,8410.39,6189.35,2221.04
245555165,Scone (AUS) 14th Jul,R5 1600m CL1,14-07-2025 05:50,85813741,10. Golden Artifact,0,1000.00000000,284.6841,244.9628,1000.00,170.00,50.00,50.00,159.49,133.64,25.85
245586716,Pinjarra (AUS) 14th Jul,R3 2185m Trot M,14-07-2025 06:20,78542694,8. Betty Bootz Off,0,11.00000000,10.2223,9.2188,11.50,9.80,1.00,1001.00,1127.38,930.32,117.48
245555145,Scone (AUS) 14th Jul,R1 1000m Mdn,14-07-2025 03:20,52873291,6. No Pockets,0,320.00000000,183.0798,172.5016,980.00,44.00,1.00,1001.00,845.19,794.92,50.27
245584588,Menangle (AUS) 14th Jul,R3 1609m Pace M,14-07-2025 05:25,3551863,3. Tommys Luck,0,7.67007821,8.0204,6.4573,9.00,7.40,1.00,1001.00,3779.39,2886.57,320.12
245586724,Pinjarra (AUS) 14th Jul,R7 2185m Pace M,14-07-2025 08:46,85555963,5. Stella Deliziosa,0,300.04893594,128.7104,115.1849,340.00,85.00,1.00,1001.00,62.83,53.60,9.23
245584648,Redcliffe (AUS) 14th Jul,R5 1780m Pace M,14-07-2025 11:09,50889685,1. Lesvos Lad,0,15.57508395,13.4450,10.6133,14.00,12.50,15.00,15.00,951.06,585.03,162.83
245584591,Menangle (AUS) 14th Jul,R4 1609m Pace M,14-07-2025 06:03,12199924,1. Dream To Dance,0,90.00000000,27.5134,29.5211,1.00,1001.00,1.00,1001.00,57.37,27.24,30.13
245584588,Menangle (AUS) 14th Jul,R3 1609m Pace M,14-07-2025 05:25,3984182,10. Time To Dance,0,21.31643826,20.5932,10.6488,21.00,15.00,1.00,1001.00,445.15,197.25,98.92
245586724,Pinjarra (AUS) 14th Jul,R7 2185m Pace M,14-07-2025 08:46,72917817,7. Shes All Go,0,1000.00000000,295.0995,255.1498,540.00,170.00,1.00,1001.00,20.76,17.94,2.82
245555180,Scone (AUS) 14th Jul,R8 1000m Hcap,14-07-2025 07:40,67077164,1. Too Darn Lovely,0,6.19241510,4.4669,3.6411,8.20,6.20,6.00,3.50,11529.67,7117.63,4412.04
245584638,Hamilton (AUS) 14th Jul,R7 2160m Pace M,14-07-2025 07:47,85815282,5. Jilliby Tomcat,0,4.20000000,4.2093,4.2472,4.60,4.20,7.60,7.60,4150.60,3695.76,418.58
245584632,Hamilton (AUS) 14th Jul,R4 1660m Pace M,14-07-2025 05:53,85815276,10. Miki Steamed Home,0,10.00000000,8.9170,7.5098,9.00,8.40,75.00,75.00,1471.59,1045.74,149.63
245584588,Menangle (AUS) 14th Jul,R3 1609m Pace M,14-07-2025 05:25,67533326,1. Hesaa Lister,0,8.40000000,8.2611,6.5969,8.20,8.00,1.00,1001.00,1352.14,965.88,194.95
245555165,Scone (AUS) 14th Jul,R5 1600m CL1,14-07-2025 05:50,57377477,9. Fantastic Beast,0,15.18222536,14.0960,13.3019,20.00,13.00,15.50,11.50,5097.73,4505.28,592.45
245586668,Globe Derby (AUS) 14th Jul,R9 1800m Pace M,14-07-2025 08:58,51033548,7. The Irishman,0,75.00000000,43.8164,40.6432,75.00,42.00,1.00,1001.00,144.28,124.75,19.53
245586662,Globe Derby (AUS) 14th Jul,R6 1800m Pace M,14-07-2025 07:23,55755041,4. Jilliby Chambers,0,28.00000000,32.4846,22.1723,38.00,34.00,44.00,32.00,411.10,220.84,123.21
245584585,Menangle (AUS) 14th Jul,R2 1609m Trot M,14-07-2025 04:50,36709375,8. Affaire De Cover,0,5.30000000,6.0282,4.4467,6.00,5.70,1.00,1001.00,2947.11,1704.99,196.16
245556140,Mount Isa (AUS) 14th Jul,R3 1450m Hcap,14-07-2025 04:55,58176999,3. Gardenzio,0,17.88886216,16.4858,13.9801,18.00,14.50,1.00,1001.00,1663.34,1274.16,148.54
245584594,Menangle (AUS) 14th Jul,R5 1609m Pace M,14-07-2025 06:40,80338619,2. Glenburns Waters,0,3.90000000,3.4989,3.5524,4.30,3.70,1.00,1001.00,1999.86,1746.78,253.08
245584638,Hamilton (AUS) 14th Jul,R7 2160m Pace M,14-07-2025 07:47,68158320,6. Cityidol,0,1000.00000000,352.2908,320.0054,430.00,380.00,1.00,1001.00,29.50,26.55,2.83
245584600,Menangle (AUS) 14th Jul,R7 1609m Pace M,14-07-2025 07:55,43155110,9. Supersede,0,6.20000000,5.2184,5.5244,1.00,1001.00,1.00,1001.00,898.77,694.42,204.35
245586712,Pinjarra (AUS) 14th Jul,R1 1684m Pace M,14-07-2025 05:09,85827736,7. Im Category Five,0,7.83570058,7.5117,6.3809,9.40,5.60,1.00,1001.00,2903.85,2198.21,284.13
245556150,Mount Isa (AUS) 14th Jul,R5 1200m Hcap,14-07-2025 06:10,82116884,7. The Boi,0,15.16369626,15.2653,10.1270,16.50,13.50,1.00,1001.00,2976.34,1761.53,397.10
245525902,Pakenham (AUS) 14th Jul,R6 1600m Hcap,14-07-2025 06:30,49891528,2. Bob The Horse,0,50.00000000,41.3884,27.4696,50.00,36.00,160.00,21.00,904.77,526.02,185.60
245584638,Hamilton (AUS) 14th Jul,R7 2160m Pace M,14-07-2025 07:47,85815283,7. Keayang Shadowbox,0,3.65000000,3.6273,3.6353,3.90,3.60,4.40,4.40,3499.26,2970.91,458.07
245586662,Globe Derby (AUS) 14th Jul,R6 1800m Pace M,14-07-2025 07:23,39008272,6. Urgoodboy,0,5.50000000,4.5250,3.0992,4.90,4.90,32.00,4.00,2469.62,1004.85,809.82
245584603,Menangle (AUS) 14th Jul,R8 1609m Pace M,14-07-2025 08:25,17181175,4. Our Uncle Jim,0,18.00000000,21.1491,14.4287,26.00,19.50,1.00,1001.00,591.05,357.69,90.60
245584594,Menangle (AUS) 14th Jul,R5 1609m Pace M,14-07-2025 06:40,4606112,9. Will I Am,0,27.00000000,24.0634,20.8570,44.00,20.00,75.00,20.00,456.41,292.33,164.08
245586658,Globe Derby (AUS) 14th Jul,R4 1800m Pace M,14-07-2025 06:13,85827745,7. Winsome Bunny,0,2.40278325,2.0297,1.9510,2.16,1.85,2.30,2.30,5317.53,3473.22,1010.50
245555160,Scone (AUS) 14th Jul,R4 1600m Hcap,14-07-2025 05:10,42268069,5. Kalahari Heart,0,46.00000000,36.6200,26.5887,40.00,25.00,38.00,38.00,604.53,251.32,109.80
245584634,Hamilton (AUS) 14th Jul,R5 2160m Pace M,14-07-2025 06:33,39141834,2. Linxx,0,860.00000000,492.5263,357.3866,860.00,380.00,1.00,1001.00,28.86,20.02,4.15
245586722,Pinjarra (AUS) 14th Jul,R6 2185m Pace M,14-07-2025 08:11,42576035,5. Me Flash,1,2.48462124,2.9933,2.2907,3.60,2.52,1.60,1.60,9542.87,5649.74,2719.29
245586712,Pinjarra (AUS) 14th Jul,R1 1684m Pace M,14-07-2025 05:09,85827735,6. Crunchnsip,0,8.40000000,8.5160,7.0600,7.80,7.40,1.00,1001.00,1144.88,827.70,179.88
245556150,Mount Isa (AUS) 14th Jul,R5 1200m Hcap,14-07-2025 06:10,71180282,1. Frozen Prince,0,5.10000000,4.7833,3.8186,5.00,4.20,140.00,140.00,6192.05,3738.86,1048.67
245584630,Hamilton (AUS) 14th Jul,R3 1660m Pace M,14-07-2025 05:17,37290344,1. El Awoman,0,18.00000000,11.3257,9.3350,15.00,11.50,12.00,12.00,717.29,437.61,279.68
245586666,Globe Derby (AUS) 14th Jul,R8 2230m Pace M,14-07-2025 08:32,46994655,10. Bully Bourne,0,5.97701388,5.8502,5.1346,6.00,5.80,1.00,1001.00,1438.66,974.86,339.04
245586660,Globe Derby (AUS) 14th Jul,R5 1800m Pace M,14-07-2025 06:48,25182082,7. Childers Road,0,70.00000000,76.9350,28.4067,1.00,1001.00,1.00,1001.00,69.14,12.24,37.36
245584585,Menangle (AUS) 14th Jul,R2 1609m Trot M,14-07-2025 04:50,42729313,4. Andover Sun,0,130.00000000,135.0211,44.2353,170.00,120.00,1.00,1001.00,57.11,16.13,15.80
245555160,Scone (AUS) 14th Jul,R4 1600m Hcap,14-07-2025 05:10,43503744,9. Hot Wok,0,27.00000000,23.1184,18.2630,42.00,19.00,1.00,1001.00,2050.97,1459.61,209.43
245525886,Pakenham (AUS) 14th Jul,R4 1600m Mdn,14-07-2025 05:30,85854847,2. Ask Your Mother,0,5.05260069,5.0090,4.2008,5.50,4.50,6.00,5.00,10484.85,7594.74,1285.20
245555145,Scone (AUS) 14th Jul,R1 1000m Mdn,14-07-2025 03:20,61407982,1. Im Done,0,46.00000000,66.3915,50.1577,210.00,44.00,1.00,1001.00,1492.37,1114.72,377.65
245525862,Pakenham (AUS) 14th Jul,R1 1000m 2yo,14-07-2025 04:00,85854826,8. Miss Exceptional,0,1000.00000000,378.0231,270.3328,1000.00,230.00,490.00,490.00,52.05,35.21,16.84
245525862,Pakenham (AUS) 14th Jul,R1 1000m 2yo,14-07-2025 04:00,78230295,11. Wild Roses Grow,0,786.70437503,318.5746,247.6536,990.00,80.00,470.00,470.00,74.91,56.63,18.28
245556160,Mount Isa (AUS) 14th Jul,R7 1000m CL3,14-07-2025 07:20,56016730,4. Last Ditch Effort,0,7.77834614,6.5614,6.5909,8.20,6.60,1.00,1001.00,3777.73,3534.23,243.50
245584588,Menangle (AUS) 14th Jul,R3 1609m Pace M,14-07-2025 05:25,80185243,9. Longtan Viper,0,13.18428467,11.3617,8.3219,10.00,10.00,1.00,1001.00,435.93,257.36,79.29
245586714,Pinjarra (AUS) 14th Jul,R2 1177m Pace M,14-07-2025 05:45,58102494,9. Karaoke Star,0,14.00000000,10.1108,9.2440,14.50,10.00,1.00,1001.00,1653.46,1430.15,223.31
245586722,Pinjarra (AUS) 14th Jul,R6 2185m Pace M,14-07-2025 08:11,46652117,2. Spiritofanangel,0,15.50000000,13.3178,11.6413,15.00,14.50,1.00,1001.00,823.38,661.97,78.61
245556130,Mount Isa (AUS) 14th Jul,R1 1200m Mdn,14-07-2025 03:40,69433074,2. Combs,1,6.77581308,7.5514,3.3096,9.60,6.80,1.00,1001.00,5136.52,1733.79,2006.14
245525870,Pakenham (AUS) 14th Jul,R2 1100m Mdn,14-07-2025 04:30,78756168,10. Sharp Retort,0,55.00000000,27.3464,21.0856,55.00,44.00,40.00,40.00,702.38,489.87,212.51
245586714,Pinjarra (AUS) 14th Jul,R2 1177m Pace M,14-07-2025 05:45,18165509,3. Tellmetoattack,0,6.93960387,5.7516,5.4256,6.60,5.50,1.00,1001.00,1671.32,1508.22,163.10
245584640,Redcliffe (AUS) 14th Jul,R1 1780m Pace M,14-07-2025 09:03,60569834,8. Vincent Time,1,4.23072064,4.9855,3.1324,5.00,4.60,1.00,1001.00,3327.88,1656.25,1261.33
245586670,Globe Derby (AUS) 14th Jul,R10 2230m Trot M,14-07-2025 09:26,59148742,3. Dreams Of Love,1,6.00000000,4.5604,3.1589,5.90,5.50,1.00,1001.00,2430.94,1305.91,1125.03
245584588,Menangle (AUS) 14th Jul,R3 1609m Pace M,14-07-2025 05:25,61897271,7. Betting On Courage,0,48.19655946,54.3453,19.7222,70.00,44.00,1.00,1001.00,300.70,100.27,71.65
245556150,Mount Isa (AUS) 14th Jul,R5 1200m Hcap,14-07-2025 06:10,69967459,4. Panda Drum,0,17.70499143,14.8939,11.3645,15.50,12.00,1.00,1001.00,1445.70,880.99,132.12
245555175,Scone (AUS) 14th Jul,R7 1200m CL1,14-07-2025 07:05,78713568,2. Hes My Warrior,1,2.44066562,2.2250,1.9903,3.11,2.50,1.00,1001.00,17614.46,13564.90,4049.56
245586656,Globe Derby (AUS) 14th Jul,R3 2230m Trot S,14-07-2025 05:38,74901184,2. Chicago Craze,1,4.00000000,4.0245,3.0562,5.40,4.00,2.86,2.86,3310.87,2041.41,1269.46
245584588,Menangle (AUS) 14th Jul,R3 1609m Pace M,14-07-2025 05:25,79304177,2. Mickey Be Nimble,0,3.64201306,3.2387,2.5117,3.50,3.00,1.00,1001.00,5263.96,3159.31,873.36
245555180,Scone (AUS) 14th Jul,R8 1000m Hcap,14-07-2025 07:40,2666424,10. Sagaponack,0,10.02758530,6.3479,5.0841,12.00,8.40,1.00,1001.00,6778.65,4932.98,1845.67
245555145,Scone (AUS) 14th Jul,R1 1000m Mdn,14-07-2025 03:20,85282996,4. Diva Rouge,0,38.00000000,25.8541,21.5429,65.00,23.00,1.00,1001.00,2250.38,1836.05,414.33
245584636,Hamilton (AUS) 14th Jul,R6 1660m Pace M,14-07-2025 07:08,9171881,6. Dancin With Elvis,0,160.00000000,113.6017,44.0450,1.00,1001.00,55.00,55.00,45.05,6.91,27.88
245586656,Globe Derby (AUS) 14th Jul,R3 2230m Trot S,14-07-2025 05:38,57413126,7. Majestic Summer,0,5.38439036,4.8943,4.4861,5.80,4.30,1.00,1001.00,2613.38,2192.45,215.84
245586722,Pinjarra (AUS) 14th Jul,R6 2185m Pace M,14-07-2025 08:11,85827739,12. Barbados,0,23.00000000,14.7234,9.8235,22.00,10.50,1.00,1001.00,1315.39,746.22,260.51
245584654,Redcliffe (AUS) 14th Jul,R8 1780m Pace M,14-07-2025 12:33,79561551,5. Wicked Mack,0,200.00000000,176.4694,159.9917,330.00,110.00,380.00,380.00,1.02,86.43,28.61
245584597,Menangle (AUS) 14th Jul,R6 1609m Pace M,14-07-2025 07:15,73759271,7. Lexus Lou,0,20.08009474,16.9185,16.1643,22.00,18.50,1.00,1001.00,308.64,268.08,40.56
245586720,Pinjarra (AUS) 14th Jul,R5 2185m Pace M,14-07-2025 07:33,25192051,1. Sunshine Swift,0,8.00000000,7.7437,6.8174,8.80,6.80,1.00,1001.00,1478.24,1187.50,184.35
245584632,Hamilton (AUS) 14th Jul,R4 1660m Pace M,14-07-2025 05:53,58454421,9. Gerrale,0,17.66997704,18.2399,14.3936,20.00,16.00,1000.00,1000.00,597.67,315.39,116.86
245584600,Menangle (AUS) 14th Jul,R7 1609m Pace M,14-07-2025 07:55,48458587,2. Classic Mission,0,21.00000000,17.3157,15.9255,26.00,19.00,1.00,1001.00,1016.49,875.33,141.16
245586662,Globe Derby (AUS) 14th Jul,R6 1800m Pace M,14-07-2025 07:23,36610763,5. Kerala Star,0,8.00000000,9.3642,7.7360,12.00,7.40,1.00,1001.00,1959.10,1427.40,222.06
245584648,Redcliffe (AUS) 14th Jul,R5 1780m Pace M,14-07-2025 11:09,42751695,4. Kiwi Royalty,0,170.15012866,120.0331,62.8885,150.00,100.00,1.00,1001.00,85.85,38.77,13.37
245555175,Scone (AUS) 14th Jul,R7 1200m CL1,14-07-2025 07:05,64342544,13. Geewiz Johnny,0,18.00000000,11.4660,8.7556,19.00,15.00,1.00,1001.00,1413.56,935.31,478.25
245555165,Scone (AUS) 14th Jul,R5 1600m CL1,14-07-2025 05:50,80603359,6. Gloryess,0,57.11860990,58.8747,54.6472,130.00,44.00,1.00,1001.00,2096.05,1929.46,166.59
245525926,Pakenham (AUS) 14th Jul,R9 1100m Hcap,14-07-2025 08:00,71405500,7. Little Bighorn,0,7.39279669,5.5724,5.2946,7.60,5.42,1.00,1001.00,13059.46,12012.41,1047.05
245584636,Hamilton (AUS) 14th Jul,R6 1660m Pace M,14-07-2025 07:08,75638842,2. Huxham Chubb,1,4.70000000,4.6580,2.9442,4.90,4.30,1.00,1001.00,3184.49,1540.08,1425.51
245586722,Pinjarra (AUS) 14th Jul,R6 2185m Pace M,14-07-2025 08:11,63648491,1. Ripper View,0,36.00000000,29.2699,20.9034,38.00,23.00,1.00,1001.00,798.94,528.49,124.17
245584640,Redcliffe (AUS) 14th Jul,R1 1780m Pace M,14-07-2025 09:03,78584148,6. Pennie Packer,0,27.00000000,28.8555,17.4041,34.00,23.00,1.00,1001.00,242.43,118.92,51.66
245584588,Menangle (AUS) 14th Jul,R3 1609m Pace M,14-07-2025 05:25,26585906,4. Ima Shinkansen,0,26.84243255,24.1207,14.7157,27.00,21.00,44.00,17.00,564.85,206.57,214.05
245556155,Mount Isa (AUS) 14th Jul,R6 900m CL1,14-07-2025 06:45,70169810,6. Without,0,3.36704789,2.9551,2.7180,3.85,3.40,1.00,1001.00,10423.02,8560.97,1862.05
245584630,Hamilton (AUS) 14th Jul,R3 1660m Pace M,14-07-2025 05:17,67937958,2. Im Molly Malone,0,443.17370757,204.2178,175.5830,330.00,270.00,1.00,1001.00,25.11,19.05,6.06
245525910,Pakenham (AUS) 14th Jul,R7 2200m Hcap,14-07-2025 07:00,72134475,9. Mystic Vamp,0,36.00000000,21.0102,18.5549,36.00,17.00,1.00,1001.00,2432.18,2050.07,382.11
245525902,Pakenham (AUS) 14th Jul,R6 1600m Hcap,14-07-2025 06:30,808220,7. Kings Coronation,1,5.28531009,5.7487,3.4084,6.60,5.30,1.00,1001.00,9951.29,4615.36,3013.68
